2026-04-13T00:00:32.776040+00:00 | Show Me How To Live | Audioslave | source:amperwave-api
2026-04-13T19:39:21.101753+00:00 | Your Favorite Toy | Foo Fighters | source:amperwave-api
2026-04-13T19:39:56.573290+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:40:32.648503+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:41:07.773803+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:41:43.207774+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:42:30.169245+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:43:06.144685+00:00 | Mother | Danzig | source:amperwave-api
2026-04-13T19:43:40.751436+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-13T19:44:16.418918+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-13T19:44:53.473237+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-13T19:45:53.785652+00:00 | Twisting The Knife | Ice Nine Kills | source:amperwave-api
2026-04-13T19:46:29.539859+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:47:04.413669+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:47:40.074538+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:48:15.119618+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:48:50.274038+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:49:26.928200+00:00 | Home Sweet Home | Motley Crue | source:amperwave-api
2026-04-13T19:50:02.020382+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:51:01.116206+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:51:35.921061+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:52:11.105001+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:52:47.227569+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:53:23.084347+00:00 | Second Chance | Shinedown | source:amperwave-api
2026-04-13T19:53:58.597749+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:54:33.613029+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:55:08.460688+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:55:43.712799+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:56:18.770119+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:56:53.729684+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:57:29.731519+00:00 | Loser | Beck | source:amperwave-api
2026-04-13T19:58:29.242474+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T19:59:04.434244+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T19:59:39.992327+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T20:00:16.221549+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T20:00:51.721765+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T20:01:26.679261+00:00 | Animal I Have Become | Three Days Grace | source:amperwave-api
2026-04-13T20:02:04.677713+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:02:42.774731+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:03:42.392311+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:04:18.626055+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:05:19.753651+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:05:58.885499+00:00 | Heart-Shaped Box | Nirvana | source:amperwave-api
2026-04-13T20:06:55.708590+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:07:42.119254+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:08:17.134435+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:08:52.510619+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:09:27.522574+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:10:03.597999+00:00 | Time Will Heal | Volbeat | source:amperwave-api
2026-04-13T20:10:39.365127+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:11:15.384050+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:11:51.278034+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:12:26.702814+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:13:02.882629+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:13:38.442193+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:14:29.561718+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:15:04.589597+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:15:39.297119+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:16:18.161802+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:16:53.120337+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:18:29.501818+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:19:05.075044+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:19:43.603580+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:20:19.242012+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:21:20.201468+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:21:56.475843+00:00 | Free Fallin | Tom Petty | source:amperwave-api
2026-04-13T20:23:34.256518+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:24:09.565281+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:24:44.757492+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:25:20.144391+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:25:55.690567+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:26:30.969434+00:00 | I Stand Alone | Godsmack | source:amperwave-api
2026-04-13T20:27:06.733276+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:27:42.076229+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:28:17.023696+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:28:52.890827+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:29:27.831746+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:30:27.687367+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:31:05.028494+00:00 | Living Dead Girl | Rob Zombie | source:amperwave-api
2026-04-13T20:31:40.607379+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:32:17.509444+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:32:52.980078+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:33:52.823480+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:34:28.657059+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:35:04.761504+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:35:41.008267+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:36:16.213463+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:37:09.593567+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:37:49.765972+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:38:26.087933+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:39:01.825826+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:39:37.687085+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:40:13.516715+00:00 | Walk This Way | Aerosmith | source:amperwave-api
2026-04-13T20:40:48.753014+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:41:25.336193+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:42:01.205470+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:42:36.889575+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:43:12.268149+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:43:47.296097+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:44:22.148907+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:44:57.890006+00:00 | Holiday | Green Day | source:amperwave-api
2026-04-13T20:45:33.193462+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:46:29.936767+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:47:05.641795+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:47:40.799951+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:48:16.567126+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:48:52.538587+00:00 | Wake Up Calling | Papa Roach | source:amperwave-api
2026-04-13T20:49:54.015244+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:50:31.071711+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:51:29.793971+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:52:07.465949+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:52:42.370294+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:53:17.529147+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:53:52.724574+00:00 | Falling Away From Me | Korn | source:amperwave-api
2026-04-13T20:54:48.009269+00:00 | Kill Me Fast | Three Days Grace | source:amperwave-api
2026-04-13T20:55:22.463666+00:00 | Kill Me Fast | Three Days Grace | source:amperwave-api
2026-04-13T20:55:57.151314+00:00 | Kill Me Fast | Three Days Grace | source:amperwave-api
2026-04-13T20:56:33.270244+00:00 | Kill Me Fast | Three Days Grace | source:amperwave-api
2026-04-13T20:57:14.916448+00:00 | Kill Me Fast | Three Days Grace | source:amperwave-api
2026-04-13T20:57:50.524331+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T20:58:26.263314+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T20:59:01.591482+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T20:59:37.861538+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T21:00:14.301529+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T21:00:50.597079+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T21:01:26.249479+00:00 | Here I Go Again | Whitesnake | source:amperwave-api
2026-04-13T21:02:23.790761+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:03:00.440120+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:03:36.483324+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:04:16.653704+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:04:52.733925+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:05:28.640609+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:06:05.671331+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:06:42.017150+00:00 | Self Esteem | The Offspring | source:amperwave-api
2026-04-13T21:07:43.393652+00:00 | Moneytalks | Ac/Dc | source:amperwave-api
2026-04-13T21:08:19.486151+00:00 | Moneytalks | Ac/Dc | source:amperwave-api
2026-04-13T21:08:55.377054+00:00 | Moneytalks | Ac/Dc | source:amperwave-api
2026-04-13T21:09:55.990692+00:00 | Moneytalks | Ac/Dc | source:amperwave-api
2026-04-13T21:10:32.233576+00:00 | Moneytalks | Ac/Dc | source:amperwave-api
2026-04-13T21:11:12.078769+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:11:47.565118+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:12:22.561796+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:12:58.319990+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:13:34.409250+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:14:09.537965+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:14:45.087108+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:15:20.642281+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:15:56.831902+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:16:32.947150+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:17:08.522109+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:17:46.875780+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:18:32.307369+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:19:10.875492+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:20:12.973452+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:20:48.695477+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:21:24.305734+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:22:01.820242+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:22:37.573925+00:00 | Dark Thoughts | The Funeral Portrait | source:amperwave-api
2026-04-13T21:23:12.749854+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:24:07.571525+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:24:43.572794+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:25:30.374781+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:26:06.587661+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:27:08.179289+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:27:44.085162+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:28:19.520547+00:00 | Alive | Pearl Jam | source:amperwave-api
2026-04-13T21:28:55.291188+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:29:31.314223+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:30:09.041075+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:30:46.341558+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:31:22.565896+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:31:59.572131+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:32:35.104926+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:33:10.230728+00:00 | White Wedding | Billy Idol | source:amperwave-api
2026-04-13T21:33:46.509437+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:34:30.618420+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:35:07.040546+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:35:42.956954+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:36:19.572334+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:36:55.082934+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:37:55.287453+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:38:31.575173+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:39:07.430750+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:39:44.538941+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:40:24.073535+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:41:20.382448+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:41:57.108933+00:00 | Safe And Sound | Shinedown | source:amperwave-api
2026-04-13T21:42:56.893167+00:00 | What I Got | Sublime | source:amperwave-api
2026-04-13T21:43:32.125806+00:00 | What I Got | Sublime | source:amperwave-api
2026-04-13T21:44:08.128164+00:00 | What I Got | Sublime | source:amperwave-api
2026-04-13T21:44:43.871951+00:00 | What I Got | Sublime | source:amperwave-api
2026-04-13T21:45:18.724369+00:00 | What I Got | Sublime | source:amperwave-api
2026-04-13T21:45:54.508456+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:46:31.345103+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:47:06.856447+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:47:42.404218+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:48:18.163479+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:48:53.945033+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:49:29.746157+00:00 | Like A Woman Can | Halestorm | source:amperwave-api
2026-04-13T21:50:30.362565+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:51:06.462625+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:52:04.794680+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:52:41.683294+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:53:16.898204+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:54:15.096146+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:54:50.705747+00:00 | You Could Be Mine | Guns N Roses | source:amperwave-api
2026-04-13T21:55:40.665291+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:56:16.333510+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:57:17.127848+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:57:54.254091+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:58:29.067600+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:59:08.846600+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
2026-04-13T21:59:44.918841+00:00 | Hail To The King | Avenged Sevenfold | source:amperwave-api
