2026-04-18T00:00:03.541546+00:00 | --Fever Dream | Alex Warren | source:amperwave-api
2026-04-18T21:28:07.786232+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:28:44.319847+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:29:21.524555+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:29:58.772368+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-18T21:30:35.396239+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:31:11.549561+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:31:47.624601+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:32:26.955830+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:33:02.509923+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-18T21:33:40.799636+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:34:16.967512+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:34:53.903234+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:35:38.887688+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:36:15.469476+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:36:52.366448+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-18T21:37:48.553219+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T21:38:24.581448+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T21:39:00.791998+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-18T21:40:06.462499+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:40:43.345990+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:41:19.398313+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:42:31.589563+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:43:09.221844+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:43:46.406345+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:44:39.518552+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:45:21.112859+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:45:58.866408+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:47:00.620888+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:47:37.769799+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:48:13.942693+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:48:50.110691+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:49:25.933700+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:50:01.945293+00:00 | --Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-18T21:50:39.213395+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T21:51:16.548941+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T21:51:52.675181+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T21:52:29.389019+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T21:53:04.681295+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-18T21:53:40.910365+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:54:17.083356+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:54:53.633333+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:55:41.005268+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:56:19.090235+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:56:56.263332+00:00 | Gives You Hell | All American Rejects | source:amperwave-api
2026-04-18T21:57:45.669368+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T21:58:22.196204+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T21:58:59.593756+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T21:59:40.370315+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T22:00:17.660036+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T22:00:53.699358+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-18T22:01:42.515387+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T22:02:19.988034+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T22:03:28.526741+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T22:04:06.303677+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T22:04:44.904860+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-18T22:05:32.588779+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T22:06:09.276568+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T22:06:46.882333+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T22:07:22.872384+00:00 | Roommates | Hilary Duff | source:amperwave-api
2026-04-18T22:08:00.301845+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T22:08:36.597113+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T22:09:13.439876+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T22:09:51.514435+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-18T22:10:27.893697+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:11:05.301305+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:11:42.188128+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:12:18.702964+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:12:55.898642+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:13:37.460122+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-18T22:14:13.183050+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T22:14:52.448570+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T22:15:38.152241+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T22:16:16.832373+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T22:16:54.026788+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-18T22:17:38.928873+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-18T22:18:14.892127+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-18T22:18:52.993914+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-18T22:19:40.246724+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-18T22:20:17.539980+00:00 | Super Bass | Nicki Minaj | source:amperwave-api
2026-04-18T22:20:53.415025+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:21:40.495593+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:22:16.561529+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:22:52.767300+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:23:39.841884+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:24:15.760786+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:24:52.792845+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:25:29.461467+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:26:05.957640+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:26:41.791128+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:27:18.101047+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:27:54.889329+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:28:31.100366+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:29:07.112223+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:29:43.033765+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:30:20.643710+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:30:56.446383+00:00 | --Homewrecker | Sombr | source:amperwave-api
2026-04-18T22:31:32.796010+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T22:32:44.827380+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T22:33:21.834458+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T22:33:57.880905+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-18T22:34:37.932134+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T22:35:15.152016+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T22:35:51.724424+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T22:36:50.273332+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T22:37:27.655163+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-18T22:38:04.030079+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T22:38:54.426122+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T22:39:31.386717+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T22:40:09.689463+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T22:41:01.307895+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-18T22:41:37.334752+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:42:13.653904+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:43:13.953897+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:43:50.949160+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:44:27.312370+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:45:04.128906+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:45:39.758123+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:46:15.641900+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:46:51.611582+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:47:27.937757+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:48:03.817446+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:48:39.971232+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:49:17.779693+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:49:53.960688+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:50:32.400684+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:51:40.419518+00:00 | Drop Dead | Olivia Rodrigo | source:amperwave-api
2026-04-18T22:52:17.718577+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T22:52:53.634214+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T22:53:47.628645+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T22:54:23.840498+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-18T22:54:59.936646+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:55:53.609007+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:56:30.711222+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:57:05.768531+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:57:56.146031+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:58:33.596195+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:59:09.983389+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T22:59:56.903800+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:00:33.149491+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:01:09.355134+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:01:59.769172+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:02:35.881908+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:03:12.613256+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:03:50.578211+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:04:26.632630+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:05:01.901059+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:05:38.622115+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:06:16.591146+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:06:52.877999+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:07:29.693441+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:08:05.626121+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:08:41.950666+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:09:17.782801+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:09:54.165409+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:10:44.509383+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:11:20.482516+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:11:56.161955+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:12:41.789028+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:13:17.576302+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:13:54.664715+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:14:42.655920+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:15:19.342288+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:15:55.308410+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:16:41.272980+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:17:17.264909+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:17:53.480180+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:18:35.797422+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:19:12.357147+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:19:49.367106+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:20:37.689812+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:21:15.025672+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:21:52.422099+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:22:27.805263+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:23:04.950096+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:23:41.769128+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:24:18.252400+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:24:54.631630+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:25:31.733497+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:26:08.386272+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:26:46.230971+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:27:23.869981+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:27:59.773003+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:28:37.156724+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:29:36.599817+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:30:14.747090+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:30:55.127946+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:31:45.145100+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:32:24.508862+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:34:11.891431+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:34:49.363405+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:35:41.357744+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:36:18.733862+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:36:55.489915+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:37:36.523430+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:38:14.194793+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:38:50.575795+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:39:30.600418+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:40:07.613321+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:40:45.186164+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:41:23.367164+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:42:01.089097+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:42:37.893218+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:43:13.500178+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:43:49.742840+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:44:26.579530+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:45:04.017131+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:45:41.685057+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:46:19.081871+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:46:55.018177+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:47:31.657772+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:48:35.204612+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:49:10.747325+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:49:47.716312+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:50:37.598801+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:51:14.957849+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:51:51.400749+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:52:53.785936+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:53:30.507963+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:54:07.645315+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:55:07.517210+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:55:43.678941+00:00 | Lose Yourself | Eminem | source:amperwave-api
2026-04-18T23:56:19.626204+00:00 | Lose Yourself | Eminem | source:amperwave-api
