2026-04-14T00:04:56.087077+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:31:39.061134+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-14T21:32:15.266205+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-14T21:32:50.086199+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-14T21:33:46.640802+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-14T21:34:21.027553+00:00 | Flowers | Miley Cyrus | source:amperwave-api
2026-04-14T21:35:22.904336+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T21:35:59.147634+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T21:36:55.491804+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-14T21:37:31.499474+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T21:38:06.251167+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T21:38:46.394505+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T21:39:21.440447+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T21:39:57.799840+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:40:34.106463+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:41:09.735521+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:41:45.144720+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:42:20.196570+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:42:55.842613+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:43:34.593998+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:44:10.513909+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:44:45.794304+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:45:22.400562+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:45:58.232132+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:46:36.482395+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:47:11.836443+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:48:11.575395+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:48:46.804876+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:49:44.354044+00:00 | Cake By The Ocean | Dnce | source:amperwave-api
2026-04-14T21:50:19.832764+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T21:51:19.201137+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T21:51:53.809717+00:00 | Good 4 U | Olivia Rodrigo | source:amperwave-api
2026-04-14T21:52:49.957522+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T21:53:25.777265+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T21:54:26.301075+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T21:55:03.270659+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T21:55:38.990611+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T21:56:14.340127+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:56:49.175802+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:57:24.769956+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:58:00.174268+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:58:35.958477+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:59:11.366610+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T21:59:46.996706+00:00 | Die With A Smile | Lady Gaga X Bruno Mars | source:amperwave-api
2026-04-14T22:00:24.175923+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T22:01:25.770118+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-14T22:02:02.685838+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:03:02.381092+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:03:39.039157+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:04:41.601003+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T22:05:17.017243+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T22:06:18.665480+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T22:06:53.936913+00:00 | Mutt | Leon Thomas (Feat. Chris Brown) | source:amperwave-api
2026-04-14T22:07:28.561885+00:00 | Mutt | Leon Thomas (Feat. Chris Brown) | source:amperwave-api
2026-04-14T22:08:03.914688+00:00 | Mutt | Leon Thomas (Feat. Chris Brown) | source:amperwave-api
2026-04-14T22:08:38.920609+00:00 | Mutt | Leon Thomas (Feat. Chris Brown) | source:amperwave-api
2026-04-14T22:09:30.971901+00:00 | Mutt | Leon Thomas (Feat. Chris Brown) | source:amperwave-api
2026-04-14T22:10:06.218716+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:10:41.560584+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:11:16.995713+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:11:51.690628+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:12:26.725455+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-14T22:13:01.716812+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-14T22:13:36.901527+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-14T22:14:11.870525+00:00 | Sexy For Me | Jason Derulo | source:amperwave-api
2026-04-14T22:14:46.820081+00:00 | Heathens | Twenty One Pilots | source:amperwave-api
2026-04-14T22:15:21.896676+00:00 | Heathens | Twenty One Pilots | source:amperwave-api
2026-04-14T22:15:58.031484+00:00 | Heathens | Twenty One Pilots | source:amperwave-api
2026-04-14T22:16:36.789032+00:00 | Heathens | Twenty One Pilots | source:amperwave-api
2026-04-14T22:17:12.418003+00:00 | Heathens | Twenty One Pilots | source:amperwave-api
2026-04-14T22:18:05.879949+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:18:41.477819+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:19:41.510190+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:20:20.762060+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:21:17.478253+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:21:52.378804+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:22:27.998795+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:23:22.818148+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:23:58.519267+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-14T22:24:33.430775+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:25:07.931947+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:25:43.614252+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:26:19.301280+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:26:54.608921+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:27:29.935088+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T22:28:05.843385+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T22:28:43.027214+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T22:29:18.486833+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T22:29:54.553992+00:00 | Lose Control | Teddy Swims | source:amperwave-api
2026-04-14T22:30:32.113805+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T22:31:31.769448+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T22:32:07.215631+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T22:33:02.419440+00:00 | Snooze | Sza | source:amperwave-api
2026-04-14T22:33:42.512553+00:00 | Snooze | Sza | source:amperwave-api
2026-04-14T22:34:17.529164+00:00 | Snooze | Sza | source:amperwave-api
2026-04-14T22:34:54.160269+00:00 | Snooze | Sza | source:amperwave-api
2026-04-14T22:35:29.860612+00:00 | Snooze | Sza | source:amperwave-api
2026-04-14T22:36:31.555177+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-14T22:37:06.404234+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-14T22:38:04.300568+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-14T22:38:39.980373+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-14T22:39:33.900350+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:40:09.754941+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:40:45.206414+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:41:20.390925+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:41:55.407881+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:42:30.350448+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:43:05.765053+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:43:41.774393+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:44:17.517596+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:44:54.617886+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:45:30.489785+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:46:28.388781+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:47:03.845979+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:48:00.752340+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:48:36.205253+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:49:33.859258+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:50:11.380851+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:51:10.395328+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T22:51:45.254091+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T22:52:44.551900+00:00 | Forever Young | David Guetta X Ava Max | source:amperwave-api
2026-04-14T22:53:20.201006+00:00 | Slow Hands | Niall Horan | source:amperwave-api
2026-04-14T22:53:55.299581+00:00 | Slow Hands | Niall Horan | source:amperwave-api
2026-04-14T22:54:47.726867+00:00 | Slow Hands | Niall Horan | source:amperwave-api
2026-04-14T22:55:23.864792+00:00 | Slow Hands | Niall Horan | source:amperwave-api
2026-04-14T22:55:59.215723+00:00 | Slow Hands | Niall Horan | source:amperwave-api
2026-04-14T22:56:34.443845+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:57:11.020869+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:57:45.717203+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:58:21.244295+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:58:56.585744+00:00 | Taste | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:59:31.978497+00:00 | Dark Horse | Katy Perry Feat. Juicy J | source:amperwave-api
2026-04-14T23:00:07.352801+00:00 | Dark Horse | Katy Perry Feat. Juicy J | source:amperwave-api
2026-04-14T23:00:43.812771+00:00 | Dark Horse | Katy Perry Feat. Juicy J | source:amperwave-api
2026-04-14T23:01:32.672033+00:00 | Dark Horse | Katy Perry Feat. Juicy J | source:amperwave-api
2026-04-14T23:02:11.208682+00:00 | Dark Horse | Katy Perry Feat. Juicy J | source:amperwave-api
2026-04-14T23:03:10.632276+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T23:03:46.343529+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T23:04:45.816094+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T23:05:21.486741+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-14T23:05:58.490842+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T23:06:34.233127+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T23:07:08.855927+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T23:08:03.795057+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T23:08:39.002750+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T23:09:37.799421+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:10:13.207393+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:10:48.745688+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:11:24.333094+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:11:59.571355+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:12:34.657656+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:13:10.221068+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:13:45.875808+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:14:21.112326+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:14:56.339295+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:15:31.939642+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:16:08.956870+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T23:16:44.458479+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:17:28.944234+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:18:04.811707+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:19:03.585138+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-14T23:19:38.633989+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-14T23:20:39.838541+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-14T23:21:16.687195+00:00 | Vampire | Olivia Rodrigo | source:amperwave-api
2026-04-14T23:22:16.384565+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:22:51.369863+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:23:46.025964+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:24:21.303709+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:25:20.356035+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:25:55.618073+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:26:31.144676+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:27:05.970558+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:27:41.182510+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-14T23:28:16.410331+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T23:28:51.783884+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T23:29:27.348196+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T23:30:02.370365+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T23:30:38.312765+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T23:31:15.777887+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-14T23:31:52.349469+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-14T23:32:31.136238+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-14T23:33:06.824699+00:00 | First Class | Jack Harlow | source:amperwave-api
2026-04-14T23:34:04.999799+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:34:40.887638+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:35:40.121072+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:36:15.563473+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:36:51.002327+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-14T23:37:26.395644+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-14T23:38:02.048023+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-14T23:38:50.188336+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-14T23:39:25.277226+00:00 | Better Now | Post Malone | source:amperwave-api
2026-04-14T23:40:00.701334+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T23:40:55.177885+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T23:41:31.826276+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T23:42:06.677254+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-14T23:42:42.358600+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:43:17.338561+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:43:52.424337+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:44:27.220304+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:45:04.246970+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:45:40.926589+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:46:18.820563+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:46:53.940299+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:47:30.700098+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:48:06.102016+00:00 | What I Want | Morgan Wallen X Tate Mcrae | source:amperwave-api
2026-04-14T23:49:01.379986+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:49:36.578276+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:50:11.950549+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:50:48.133687+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:51:23.731186+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T23:51:58.497285+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T23:52:35.293682+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T23:53:11.093610+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T23:54:02.236218+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-14T23:54:37.363026+00:00 | One Dance | Drake | source:amperwave-api
2026-04-14T23:55:34.285953+00:00 | One Dance | Drake | source:amperwave-api
