2026-04-15T00:00:18.577933+00:00 | Twilight Zone | Ariana Grande | source:amperwave-api
2026-04-15T21:17:30.858754+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:18:12.298371+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:18:57.973976+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:19:47.523959+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:20:31.294096+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:21:54.780030+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:22:39.296767+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:23:21.372227+00:00 | Runway | Lady Gaga Ft. Doechii | source:amperwave-api
2026-04-15T21:24:08.759574+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T21:24:49.163307+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T21:25:34.097747+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T21:26:14.493471+00:00 | Luther | Kendrick Lamar X Sza | source:amperwave-api
2026-04-15T21:26:58.944526+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T21:27:37.593301+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T21:28:17.782490+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T21:29:02.032592+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T21:29:43.652864+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-15T21:30:31.287689+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T21:31:15.774241+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T21:33:01.663703+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T21:33:42.209934+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T21:34:21.824999+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T21:35:00.763890+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T21:35:45.116234+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:36:25.787576+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:37:06.525137+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:37:45.987597+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:38:26.697811+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T21:39:08.504179+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T21:39:47.699578+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T21:40:28.831907+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T21:41:08.413615+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:41:47.904733+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:42:29.207666+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:43:07.471626+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:44:21.250191+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:44:59.999024+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:45:41.037476+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:46:20.384572+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:47:01.115424+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:48:18.582105+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:48:57.624158+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:49:38.157905+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:50:18.082306+00:00 | Club Cant Handle Me | Flo Rida | source:amperwave-api
2026-04-15T21:51:43.745578+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:52:19.753041+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:52:55.565289+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:53:31.211492+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T21:54:09.103672+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T21:54:49.062664+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T21:55:30.903597+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T21:56:13.508176+00:00 | Agora Hills | Doja Cat | source:amperwave-api
2026-04-15T21:56:54.639693+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:57:34.131329+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:58:11.889281+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:58:51.536415+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:59:31.048168+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T22:00:16.205052+00:00 | Uma Thurman | Fall Out Boy | source:amperwave-api
2026-04-15T22:00:55.246209+00:00 | Uma Thurman | Fall Out Boy | source:amperwave-api
2026-04-15T22:02:05.886188+00:00 | Uma Thurman | Fall Out Boy | source:amperwave-api
2026-04-15T22:02:47.902542+00:00 | Uma Thurman | Fall Out Boy | source:amperwave-api
2026-04-15T22:03:30.034485+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:04:13.877170+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:04:53.777657+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:05:34.651863+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:06:16.863498+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:06:58.264137+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T22:07:40.727251+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T22:08:23.927219+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T22:09:04.819524+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T22:09:48.459114+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-15T22:10:34.532307+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T22:11:14.787719+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T22:11:57.016454+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T22:12:38.270427+00:00 | Kill Bill | Sza | source:amperwave-api
2026-04-15T22:13:20.645599+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:14:01.765259+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:14:42.421405+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:16:04.156686+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:16:49.647580+00:00 | Blink | Corbyn Benson Ft. Tzuyu | source:amperwave-api
2026-04-15T22:17:34.270823+00:00 | Blink | Corbyn Benson Ft. Tzuyu | source:amperwave-api
2026-04-15T22:18:17.279256+00:00 | Blink | Corbyn Benson Ft. Tzuyu | source:amperwave-api
2026-04-15T22:18:55.925455+00:00 | Blink | Corbyn Benson Ft. Tzuyu | source:amperwave-api
2026-04-15T22:19:38.512844+00:00 | Dont Stop The Music | Rihanna | source:amperwave-api
2026-04-15T22:20:18.708884+00:00 | Dont Stop The Music | Rihanna | source:amperwave-api
2026-04-15T22:21:01.743638+00:00 | Dont Stop The Music | Rihanna | source:amperwave-api
2026-04-15T22:21:47.050758+00:00 | Dont Stop The Music | Rihanna | source:amperwave-api
2026-04-15T22:22:27.935265+00:00 | Dont Stop The Music | Rihanna | source:amperwave-api
2026-04-15T22:23:09.270797+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:23:51.285707+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:24:32.419806+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:25:12.855951+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:25:56.609963+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:26:38.236259+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:27:19.278273+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:28:27.037665+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T22:29:07.989328+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T22:29:51.459926+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T22:30:32.160316+00:00 | Midnight Sun | Zara Larsson | source:amperwave-api
2026-04-15T22:31:11.260667+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T22:31:55.767793+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T22:32:35.966262+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T22:33:17.102837+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T22:33:58.404786+00:00 | Good News | Shaboozey | source:amperwave-api
2026-04-15T22:34:39.445071+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T22:35:19.460721+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T22:36:02.827891+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T22:36:41.198174+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T22:37:24.649655+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T22:38:07.350818+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T22:38:48.728156+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T22:39:31.304720+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T22:40:43.551586+00:00 | Sweater Weather | The Neighbourhood | source:amperwave-api
2026-04-15T22:41:21.838925+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:41:58.072740+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:42:34.586019+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:43:10.510258+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:44:31.543814+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:45:07.341371+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:45:42.868580+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:46:19.768610+00:00 | When Did You Get Hot? | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:47:37.266854+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:48:12.230631+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:48:47.165679+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:49:23.278136+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:49:58.477263+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:50:36.108663+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:51:14.786259+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:51:52.549466+00:00 | Mood | 24Kgoldn | source:amperwave-api
2026-04-15T22:52:32.098385+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T22:53:11.334452+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T22:53:51.243113+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T22:54:32.469164+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T22:55:13.221418+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-15T22:55:53.769156+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T22:56:32.757890+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T22:57:11.671890+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T22:57:51.528300+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T22:59:01.466698+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T22:59:42.369346+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T23:00:23.538933+00:00 | Babydoll | Dominic Fike | source:amperwave-api
2026-04-15T23:01:06.057776+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T23:01:47.492184+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T23:02:29.743168+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T23:03:08.478406+00:00 | Damn I Love Miami | Pitbull Feat. Lil Jon | source:amperwave-api
2026-04-15T23:03:48.786270+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:04:28.186706+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:05:09.415381+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:05:50.853552+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:06:32.829789+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T23:07:12.616102+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T23:07:52.175184+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T23:08:31.744403+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T23:09:12.588107+00:00 | The Great Divide | Noah Kahan | source:amperwave-api
2026-04-15T23:10:40.091056+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:11:19.389319+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:12:00.685718+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:12:43.238184+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:13:22.352457+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:14:03.299631+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:14:42.598303+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T23:15:23.210097+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T23:16:05.828831+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T23:16:46.715387+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:17:26.735926+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:18:07.008752+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:18:46.467996+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:19:25.852567+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:20:07.402017+00:00 | Down | Jay Sean Feat. Lil Wayne | source:amperwave-api
2026-04-15T23:21:32.311996+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:22:11.853822+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:22:52.260896+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:23:34.013909+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:24:14.433575+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:24:54.474373+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:25:35.367929+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T23:26:15.402602+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:26:55.804310+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:27:35.619657+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:28:16.660695+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:28:55.215995+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T23:29:36.819135+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T23:30:19.109024+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T23:30:57.461638+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T23:31:41.481964+00:00 | We Cant Be Friends | Ariana Grande | source:amperwave-api
2026-04-15T23:33:07.812989+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:33:47.463807+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:34:29.635531+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:35:08.986218+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:35:46.526660+00:00 | Airplanes (Feat. Hayley Williams) | B.O.B | source:amperwave-api
2026-04-15T23:37:17.101424+00:00 | Airplanes (Feat. Hayley Williams) | B.O.B | source:amperwave-api
2026-04-15T23:38:00.238282+00:00 | Airplanes (Feat. Hayley Williams) | B.O.B | source:amperwave-api
2026-04-15T23:38:39.901530+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T23:39:19.127306+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T23:39:59.201696+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T23:41:15.918801+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:41:56.361791+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:42:38.462855+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:43:19.178245+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:43:58.008157+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:44:38.209421+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:45:18.361790+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:45:56.755661+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:46:31.992055+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:47:08.051308+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:47:43.750047+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:48:19.608387+00:00 | Paint The Town Red | Doja Cat | source:amperwave-api
2026-04-15T23:48:55.060143+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T23:49:33.946485+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T23:50:13.015410+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T23:50:56.511347+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T23:51:41.400596+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T23:52:24.861649+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T23:54:08.416732+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T23:54:47.250181+00:00 | Dracula | Tame Impala | source:amperwave-api
2026-04-15T23:55:28.381703+00:00 | Levitating | Dua Lipa X Dababy | source:amperwave-api
2026-04-15T23:56:09.056286+00:00 | Levitating | Dua Lipa X Dababy | source:amperwave-api
2026-04-15T23:56:49.300235+00:00 | Levitating | Dua Lipa X Dababy | source:amperwave-api
2026-04-15T23:57:29.853222+00:00 | Levitating | Dua Lipa X Dababy | source:amperwave-api
2026-04-15T23:58:07.446567+00:00 | Levitating | Dua Lipa X Dababy | source:amperwave-api
2026-04-15T23:58:47.322639+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
2026-04-15T23:59:27.595706+00:00 | I Had Some Help | Post Malone X Morgan Wallen | source:amperwave-api
