2026-04-14T00:04:53.043402+00:00 | Bye Bye Bye | N Sync | source:amperwave-api
2026-04-14T21:34:18.428587+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:35:16.834344+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:35:55.925870+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:36:51.047878+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:37:28.120562+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:38:03.505035+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:38:43.170737+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:39:18.337100+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:39:53.662088+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:40:30.322096+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T21:41:06.499437+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-14T21:41:42.188483+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-14T21:42:17.143384+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-14T21:42:52.610490+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-14T21:43:28.563244+00:00 | Problem (Feat. Iggy Azalea) | Ariana Grande | source:amperwave-api
2026-04-14T21:44:06.732007+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:44:42.711431+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:45:18.369844+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:45:54.834240+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:46:32.259333+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:47:08.513031+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:48:06.845824+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:48:43.791894+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:49:39.490736+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:50:16.638507+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:51:15.554129+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:51:50.997152+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:52:44.881757+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:53:22.769864+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T21:54:20.195725+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T21:54:59.302653+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T21:55:35.405852+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T21:56:11.174118+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T21:56:46.627643+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:57:21.540080+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:57:57.147979+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:58:32.464544+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:59:08.287436+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:59:43.468544+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:00:20.845466+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:00:56.389563+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:01:59.315987+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:02:34.995095+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-14T22:03:35.779811+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T22:04:29.783585+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T22:05:13.779407+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-14T22:06:51.153590+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T22:07:25.909813+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T22:08:00.734922+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T22:08:36.065552+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T22:09:25.913986+00:00 | Lush Life | Zara Larsson | source:amperwave-api
2026-04-14T22:10:03.240159+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:10:38.416920+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:11:13.678903+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:11:48.987645+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:12:24.055224+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:12:58.741890+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:13:33.963696+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:14:08.703420+00:00 | Shape Of You | Ed Sheeran | source:amperwave-api
2026-04-14T22:14:43.942096+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T22:15:18.725508+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T22:15:54.168673+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T22:16:30.755336+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T22:17:08.977507+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T22:18:02.301494+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:18:38.256668+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:19:13.330132+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:20:15.206574+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:21:13.674172+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:21:49.690719+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:22:24.848370+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:23:19.532216+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T22:23:55.465519+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:24:30.472394+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:25:05.279493+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:25:40.048429+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:26:15.682034+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:26:51.565219+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:27:26.656769+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:28:02.462498+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:28:38.645165+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:29:15.196467+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:29:50.443705+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:30:28.156292+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:31:26.215495+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:32:03.735973+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:32:39.527079+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:33:39.159626+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:34:14.516658+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:34:50.747637+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:35:26.141092+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:36:25.074566+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:37:03.700269+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:37:57.841674+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:38:36.684422+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:39:29.037833+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:40:05.790358+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:40:42.039174+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:41:17.414168+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:41:52.585252+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:42:27.274028+00:00 | Hey Ya! | Outkast | source:amperwave-api
2026-04-14T22:43:02.518267+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:43:38.393969+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:44:14.017698+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:44:51.152552+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:45:26.954779+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:46:22.623710+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-14T22:47:00.857837+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:47:56.143573+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:48:33.090284+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:49:08.403616+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:50:05.887858+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:51:06.172957+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:51:42.195443+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:52:40.171578+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:53:16.813430+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:53:52.304514+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:54:44.589384+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:55:20.179237+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:55:56.200159+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:56:31.031639+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:57:07.338040+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:57:42.851373+00:00 | Risk It All | Bruno Mars | source:amperwave-api
2026-04-14T22:58:18.152784+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:58:53.565003+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T22:59:28.790132+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:00:03.776896+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:00:39.983358+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:01:27.880428+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T23:02:05.065872+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T23:03:05.507946+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T23:03:42.938331+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-14T23:04:18.059670+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:05:18.544785+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:05:54.686761+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:06:30.684829+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:07:06.073776+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T23:07:58.988306+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:08:35.534921+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:09:32.807230+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:10:09.907641+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:10:45.029828+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:11:20.792460+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:11:56.209465+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:12:31.869912+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T23:13:06.863430+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T23:13:42.831764+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T23:14:17.976510+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-14T23:14:53.416915+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T23:15:28.396684+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T23:16:05.588911+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T23:16:41.403091+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T23:17:24.699879+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T23:18:01.623345+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-14T23:18:58.554008+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-14T23:19:35.553003+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-14T23:20:33.510677+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-14T23:21:13.127554+00:00 | This Is What You Came For (Feat. Rihanna) | Calvin Harris | source:amperwave-api
2026-04-14T23:22:13.166604+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:22:48.441989+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:23:41.673906+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:24:18.173979+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:25:15.645333+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:25:52.657917+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:26:27.944788+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:27:03.129527+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:27:37.982932+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:28:13.026853+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:28:48.665066+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:29:23.954074+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:29:59.310964+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:30:35.058009+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:31:10.600359+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:31:48.085815+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:32:26.757504+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:33:03.755774+00:00 | Bittersweet | Madison Beer | source:amperwave-api
2026-04-14T23:34:00.732341+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T23:34:37.272874+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T23:35:35.440305+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T23:36:12.405674+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-14T23:36:47.618802+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:37:23.051033+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:37:59.037112+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:38:45.416160+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:39:22.251577+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:39:57.489775+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-14T23:40:51.570353+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:41:27.734089+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:42:03.665770+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:42:38.767773+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:43:14.322829+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:43:49.427250+00:00 | Die With A Smile | Lady Gaga And Bruno Mars | source:amperwave-api
2026-04-14T23:44:24.267129+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:45:00.081946+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:45:37.056321+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:46:13.876408+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:46:50.828336+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:47:26.942287+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:48:02.648950+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:48:57.100875+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:49:33.579763+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:50:08.473609+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:50:44.393478+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:51:20.466281+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:51:55.625287+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:52:31.807211+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:53:07.423300+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:53:58.405081+00:00 | Stateside Ft Zara Larsson | Pink Pantheress | source:amperwave-api
2026-04-14T23:54:34.222143+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T23:55:30.029906+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T23:56:06.197165+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T23:56:41.539233+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T23:57:16.405610+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-14T23:57:51.989929+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-14T23:58:29.077115+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-14T23:59:04.861693+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
2026-04-14T23:59:39.833662+00:00 | Buy U A Drank | T-Pain | source:amperwave-api
