2026-04-18T00:00:03.037484+00:00 | Fast Cars And Freedom | Rascal Flatts | source:amperwave-api
2026-04-18T21:17:40.172083+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:18:18.810223+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:19:22.342233+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:19:58.504573+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:20:37.364206+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:21:44.058864+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:22:22.877870+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:22:59.300604+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:23:59.345847+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:24:36.722717+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:25:14.485831+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:26:14.257681+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:26:51.341527+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:27:29.712230+00:00 | Dont Tell On Me | Jason Aldean | source:amperwave-api
2026-04-18T21:28:07.062014+00:00 | It Dont Hurt Like It Used To | Billy Currington | source:amperwave-api
2026-04-18T21:28:43.888676+00:00 | It Dont Hurt Like It Used To | Billy Currington | source:amperwave-api
2026-04-18T21:29:21.101238+00:00 | It Dont Hurt Like It Used To | Billy Currington | source:amperwave-api
2026-04-18T21:29:58.287639+00:00 | It Dont Hurt Like It Used To | Billy Currington | source:amperwave-api
2026-04-18T21:30:34.740166+00:00 | It Dont Hurt Like It Used To | Billy Currington | source:amperwave-api
2026-04-18T21:31:11.226322+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-18T21:31:47.143422+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-18T21:32:26.047884+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-18T21:33:02.080528+00:00 | I Aint Coming Back Ft Post Malone | Morgan Wallen | source:amperwave-api
2026-04-18T21:33:40.093619+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:34:16.471163+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:34:53.488688+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:35:37.748268+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:36:15.118387+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:36:50.855923+00:00 | She Had Me At Heads Carolina | Cole Swindell | source:amperwave-api
2026-04-18T21:37:47.969060+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:38:24.174870+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:39:00.272675+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:40:06.058223+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:40:42.960436+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:41:19.060109+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:42:29.920373+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:43:08.700346+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:43:46.027186+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:44:38.751537+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:45:15.297592+00:00 | Rocky Mountain Low Ft Koe Wetzel | Corey Kent | source:amperwave-api
2026-04-18T21:45:58.384209+00:00 | Body Like A Back Road | Sam Hunt | source:amperwave-api
2026-04-18T21:46:59.659524+00:00 | Body Like A Back Road | Sam Hunt | source:amperwave-api
2026-04-18T21:47:37.319927+00:00 | Body Like A Back Road | Sam Hunt | source:amperwave-api
2026-04-18T21:48:13.509763+00:00 | Body Like A Back Road | Sam Hunt | source:amperwave-api
2026-04-18T21:48:49.548279+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:49:25.491096+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:50:01.333387+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:50:38.893068+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:51:16.037105+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:51:52.229407+00:00 | Be Her | Ella Langley | source:amperwave-api
2026-04-18T21:52:28.883246+00:00 | Get Your Shine On | Florida-Georgia Line | source:amperwave-api
2026-04-18T21:53:04.345339+00:00 | Get Your Shine On | Florida-Georgia Line | source:amperwave-api
2026-04-18T21:53:40.510895+00:00 | Get Your Shine On | Florida-Georgia Line | source:amperwave-api
2026-04-18T21:54:16.737351+00:00 | Get Your Shine On | Florida-Georgia Line | source:amperwave-api
2026-04-18T21:54:53.232602+00:00 | Get Your Shine On | Florida-Georgia Line | source:amperwave-api
2026-04-18T21:55:39.941159+00:00 | Backup Plan (Feat. Luke Combs) | Bailey Zimmerman | source:amperwave-api
2026-04-18T21:56:18.027939+00:00 | Backup Plan (Feat. Luke Combs) | Bailey Zimmerman | source:amperwave-api
2026-04-18T21:56:55.566111+00:00 | Backup Plan (Feat. Luke Combs) | Bailey Zimmerman | source:amperwave-api
2026-04-18T21:57:44.760508+00:00 | Backup Plan (Feat. Luke Combs) | Bailey Zimmerman | source:amperwave-api
2026-04-18T21:58:21.714352+00:00 | With A Woman You Love | Justin Moore | source:amperwave-api
2026-04-18T21:58:59.166097+00:00 | With A Woman You Love | Justin Moore | source:amperwave-api
2026-04-18T21:59:38.870504+00:00 | With A Woman You Love | Justin Moore | source:amperwave-api
2026-04-18T22:00:17.256248+00:00 | With A Woman You Love | Justin Moore | source:amperwave-api
2026-04-18T22:00:53.275547+00:00 | With A Woman You Love | Justin Moore | source:amperwave-api
2026-04-18T22:01:41.762059+00:00 | Miles On It (Feat. Marshmello) | Kane Brown | source:amperwave-api
2026-04-18T22:02:19.289671+00:00 | Miles On It (Feat. Marshmello) | Kane Brown | source:amperwave-api
2026-04-18T22:03:25.593784+00:00 | Miles On It (Feat. Marshmello) | Kane Brown | source:amperwave-api
2026-04-18T22:04:05.936078+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-18T22:04:44.051755+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-18T22:05:31.922868+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-18T22:06:08.890704+00:00 | Sleepless In A Hotel Room | Luke Combs | source:amperwave-api
2026-04-18T22:06:46.302358+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:07:22.503289+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:07:59.758822+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:08:36.251364+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:09:12.713024+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:09:51.021610+00:00 | The Painter | Cody Johnson | source:amperwave-api
2026-04-18T22:10:27.462144+00:00 | Bartender | Lady A | source:amperwave-api
2026-04-18T22:11:04.914254+00:00 | Bartender | Lady A | source:amperwave-api
2026-04-18T22:11:41.521936+00:00 | Bartender | Lady A | source:amperwave-api
2026-04-18T22:12:18.352773+00:00 | Bartender | Lady A | source:amperwave-api
2026-04-18T22:12:55.294516+00:00 | Bartender | Lady A | source:amperwave-api
2026-04-18T22:13:36.896303+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:14:12.715392+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:14:51.435346+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:15:37.047054+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:16:16.389809+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:16:53.383361+00:00 | How Far Does A Goodbye Go | Jason Aldean | source:amperwave-api
2026-04-18T22:17:38.344364+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:18:14.517472+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:18:52.222192+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:19:39.812482+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:20:17.132985+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:20:53.043528+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:21:39.821756+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:22:16.180716+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:22:52.308620+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:23:39.419447+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:24:15.398048+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:24:52.108316+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:25:28.721915+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:26:05.347585+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:26:41.426794+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:27:17.699365+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:27:54.455321+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:28:30.635641+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:29:06.709841+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:29:42.290256+00:00 | Ends Of The Earth | Ty Myers | source:amperwave-api
2026-04-18T22:30:20.037265+00:00 | It Matters To Her | Scotty Mccreery | source:amperwave-api
2026-04-18T22:30:56.069125+00:00 | It Matters To Her | Scotty Mccreery | source:amperwave-api
2026-04-18T22:31:32.374871+00:00 | It Matters To Her | Scotty Mccreery | source:amperwave-api
2026-04-18T22:32:43.495040+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T22:33:21.318726+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T22:33:57.448392+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T22:34:37.250126+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T22:35:14.792078+00:00 | Aint A Bad Life (Featuring Jordan Davis) | Thomas Rhett | source:amperwave-api
2026-04-18T22:35:51.245353+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-18T22:36:49.477441+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-18T22:37:27.235344+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-18T22:38:03.546853+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-18T22:38:53.916517+00:00 | 4X4Xu | Lainey Wilson | source:amperwave-api
2026-04-18T22:39:30.981651+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:40:09.194965+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:41:00.734062+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:41:36.884006+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:42:13.260589+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:43:13.546548+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:43:50.328258+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:44:26.818096+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:45:03.571544+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:45:39.434734+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:46:15.183368+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:46:51.073665+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:47:27.501959+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:48:03.424705+00:00 | Dont We | Morgan Wallen | source:amperwave-api
2026-04-18T22:48:39.628592+00:00 | Stars Like Confetti | Dustin Lynch | source:amperwave-api
2026-04-18T22:49:17.090223+00:00 | Stars Like Confetti | Dustin Lynch | source:amperwave-api
2026-04-18T22:49:53.382434+00:00 | Stars Like Confetti | Dustin Lynch | source:amperwave-api
2026-04-18T22:50:31.868204+00:00 | Stars Like Confetti | Dustin Lynch | source:amperwave-api
2026-04-18T22:51:39.793138+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:52:17.375071+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:52:53.265531+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:53:46.803587+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:54:23.450375+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:54:59.457263+00:00 | Mcarthur With Tim Mcgraw, Eric Church, And Morgan Wallen | Hardy | source:amperwave-api
2026-04-18T22:55:52.757652+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-18T22:56:30.184768+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-18T22:57:05.375234+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-18T22:57:55.739685+00:00 | Devil Aint Done | Atlus | source:amperwave-api
2026-04-18T22:58:33.126643+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T22:59:09.655004+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T22:59:56.342068+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:00:32.769949+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:01:08.931109+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:01:59.164243+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:02:35.469394+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:03:12.246548+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:03:50.248388+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:04:26.227708+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:05:01.511239+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:05:38.023369+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:06:16.162604+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:06:52.265702+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:07:29.295669+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:08:05.051659+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:08:41.597626+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:09:17.165462+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:09:53.796808+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:10:43.613870+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:11:20.007797+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:11:55.691224+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:12:41.229395+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:13:17.174804+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:13:54.251125+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:14:42.234732+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:15:18.858357+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:15:54.935248+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:16:40.542257+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:17:16.912194+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:17:53.139249+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:18:35.430080+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:19:11.671900+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:19:48.834437+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:20:36.615303+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:21:14.587630+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:21:51.491420+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:22:27.441933+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:23:04.551795+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:23:41.294946+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:24:17.767680+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:24:54.255109+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:25:31.102362+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:26:08.048354+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:26:45.881919+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:27:23.227300+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:27:59.330937+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:28:36.785434+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:29:36.240129+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
2026-04-18T23:30:14.381554+00:00 | Beer In Mexico | Kenny Chesney | source:amperwave-api
