2026-04-15T00:00:15.810600+00:00 | Sorry | Justin Bieber | source:amperwave-api
2026-04-15T21:18:05.896415+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:18:48.640966+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:19:35.128428+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:20:23.146473+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T21:21:43.466376+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T21:22:30.431754+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T21:23:15.016768+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T21:24:02.637317+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T21:24:44.025784+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T21:25:26.456824+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T21:26:08.584113+00:00 | New Religion | Bebe Rexha | source:amperwave-api
2026-04-15T21:26:52.543630+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:27:33.363871+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:28:11.538925+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:28:55.306798+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:29:36.903800+00:00 | Feather | Sabrina Carpenter | source:amperwave-api
2026-04-15T21:30:17.642023+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T21:31:06.904046+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T21:32:44.305320+00:00 | Sure Thing | Miguel | source:amperwave-api
2026-04-15T21:33:35.479893+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T21:34:16.229523+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T21:34:55.557025+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T21:35:36.192884+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-15T21:36:19.680963+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T21:37:01.133787+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T21:37:40.669551+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T21:38:21.261800+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T21:39:01.603757+00:00 | Elizabeth Taylor | Taylor Swift | source:amperwave-api
2026-04-15T21:39:43.045141+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T21:40:23.061763+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T21:41:03.537888+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T21:41:42.576526+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T21:42:21.825082+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T21:43:03.308828+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T21:44:13.875360+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T21:44:54.921467+00:00 | Iloveitiloveitiloveit | Bella Kay | source:amperwave-api
2026-04-15T21:45:35.809846+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T21:46:15.209938+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T21:46:55.160859+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T21:48:12.479426+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T21:48:53.300006+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:49:32.709360+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:50:12.197931+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:51:36.486903+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:52:16.792629+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:52:52.643241+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:53:28.295997+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:54:05.530670+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:54:43.123066+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:55:23.699785+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:56:05.790595+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:56:49.357201+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:57:29.284015+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:58:07.710461+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-15T21:58:46.868200+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T21:59:25.811628+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T22:00:06.146109+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T22:00:50.017527+00:00 | I Had Some Help | Post Malone Ft Morgan Wallen | source:amperwave-api
2026-04-15T22:01:58.107324+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:02:41.267599+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:03:23.521459+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:04:07.443474+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:04:47.817088+00:00 | Die For You | The Weeknd | source:amperwave-api
2026-04-15T22:05:28.010488+00:00 | Die For You | The Weeknd | source:amperwave-api
2026-04-15T22:06:12.067107+00:00 | Die For You | The Weeknd | source:amperwave-api
2026-04-15T22:06:52.288389+00:00 | Die For You | The Weeknd | source:amperwave-api
2026-04-15T22:07:34.597809+00:00 | Die For You | The Weeknd | source:amperwave-api
2026-04-15T22:08:15.401459+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:08:58.356696+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:09:42.320667+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:10:23.495352+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:11:08.800988+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T22:11:50.296736+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T22:12:32.499601+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T22:13:13.444198+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T22:13:55.738302+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-15T22:14:38.015340+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T22:15:16.034259+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T22:16:43.496634+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T22:17:26.726350+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:18:10.293370+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:18:51.044093+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:19:30.608289+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:20:13.414058+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:20:53.885066+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:21:39.175373+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:22:21.998873+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:23:04.143465+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:23:46.046374+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:24:25.532822+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:25:07.181059+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:25:49.373932+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:26:31.273562+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:27:13.236929+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:28:20.364615+00:00 | Latch | Disclosure / Sam Smith | source:amperwave-api
2026-04-15T22:29:02.818510+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:29:43.842843+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:30:27.089643+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:31:06.492614+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:31:48.205740+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:32:30.532416+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T22:33:10.504103+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T22:33:52.663603+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T22:34:34.691194+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T22:35:14.633343+00:00 | Love Me Not | Ravyn Lenae | source:amperwave-api
2026-04-15T22:35:56.262506+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-15T22:36:36.805158+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-15T22:37:16.763351+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-15T22:37:58.673218+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-15T22:38:42.134391+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:39:22.335634+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:40:39.285659+00:00 | Espresso | Sabrina Carpenter | source:amperwave-api
2026-04-15T22:41:17.592676+00:00 | Hips Dont Lie | Shakira Ft Wyclef Jean | source:amperwave-api
2026-04-15T22:41:55.081441+00:00 | Hips Dont Lie | Shakira Ft Wyclef Jean | source:amperwave-api
2026-04-15T22:42:31.326293+00:00 | Hips Dont Lie | Shakira Ft Wyclef Jean | source:amperwave-api
2026-04-15T22:43:07.600759+00:00 | Hips Dont Lie | Shakira Ft Wyclef Jean | source:amperwave-api
2026-04-15T22:44:23.974070+00:00 | Hips Dont Lie | Shakira Ft Wyclef Jean | source:amperwave-api
2026-04-15T22:45:04.177600+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T22:45:40.366925+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T22:46:16.035477+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-15T22:47:31.527360+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:48:09.576436+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:48:44.536952+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:49:19.972728+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:49:55.874133+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:50:31.755365+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:51:09.635300+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:51:48.281932+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:52:26.946172+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:53:06.388863+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:53:45.831521+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:54:26.665991+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:55:07.263513+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:55:47.401228+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:56:27.553072+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:57:06.956310+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:57:45.968026+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T22:58:55.036345+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T22:59:36.559793+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T23:00:16.623622+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T23:01:00.741340+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T23:01:41.766653+00:00 | Birds Of A Feather | Billie Eilish | source:amperwave-api
2026-04-15T23:02:23.037811+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T23:03:03.913741+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T23:03:43.949936+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T23:04:22.413058+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-15T23:05:02.483011+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-15T23:05:45.973016+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-15T23:06:26.523069+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-15T23:07:06.766049+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-15T23:07:46.227107+00:00 | Diamonds | Rihanna | source:amperwave-api
2026-04-15T23:08:26.134158+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T23:09:07.077182+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T23:10:35.019523+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T23:11:15.324250+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T23:11:54.564855+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T23:12:35.992837+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:13:17.168730+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:13:58.412904+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:14:37.254431+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:15:17.175794+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-15T23:15:58.045186+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T23:16:41.633764+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T23:17:21.577302+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T23:18:00.716396+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-15T23:18:41.099793+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:19:20.158448+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:19:59.841802+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:21:22.569480+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:22:06.937046+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:22:46.854627+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:23:28.447534+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:24:07.652495+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:24:48.933846+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:25:28.474690+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:26:09.203380+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:26:50.884771+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:27:31.697864+00:00 | Whatcha Say | Jason Derulo | source:amperwave-api
2026-04-15T23:28:10.236676+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T23:28:50.686904+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T23:29:30.043296+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T23:30:12.068184+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T23:30:53.711550+00:00 | Luther | Kendrick Lamar Ft Sza | source:amperwave-api
2026-04-15T23:31:35.539607+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T23:32:57.780932+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T23:33:41.821494+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-15T23:34:22.335369+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:35:04.214633+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:35:42.472577+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:37:10.303840+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T23:37:51.853146+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:38:34.100593+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:39:14.930925+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:39:52.738876+00:00 | Daisies | Justin Bieber | source:amperwave-api
2026-04-15T23:41:09.201049+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T23:41:51.113309+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T23:42:31.359233+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T23:43:12.663185+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T23:43:53.287419+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T23:44:32.200323+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-15T23:45:12.806971+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-15T23:45:52.932759+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-15T23:46:29.334648+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-15T23:47:04.949327+00:00 | Dark Horse | Katy Perry | source:amperwave-api
2026-04-15T23:47:40.468234+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:48:16.977630+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:48:52.206007+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:49:28.842456+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:50:07.333994+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:50:48.387872+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:51:32.495838+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:52:17.448387+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:52:58.815330+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:54:42.402050+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:55:21.937431+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:56:02.809342+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:56:43.492822+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T23:57:23.889317+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
