2026-04-14T00:04:53.420326+00:00 | Whats My Name | Rihanna Ft Drake | source:amperwave-api
2026-04-14T21:27:39.868356+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-14T21:28:14.753411+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-14T21:28:50.095117+00:00 | Dtmf | Bad Bunny | source:amperwave-api
2026-04-14T21:29:25.510270+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:30:00.353207+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:31:00.007133+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:31:35.887158+00:00 | Golden | Huntr/X | source:amperwave-api
2026-04-14T21:32:11.694647+00:00 | E.T. | Katy Perry | source:amperwave-api
2026-04-14T21:32:47.598515+00:00 | E.T. | Katy Perry | source:amperwave-api
2026-04-14T21:33:42.208409+00:00 | E.T. | Katy Perry | source:amperwave-api
2026-04-14T21:34:18.716907+00:00 | E.T. | Katy Perry | source:amperwave-api
2026-04-14T21:35:18.949943+00:00 | E.T. | Katy Perry | source:amperwave-api
2026-04-14T21:35:56.363887+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:36:52.772375+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:37:28.526237+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:38:03.782240+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:38:43.569792+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T21:39:18.755290+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T21:39:54.286902+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T21:40:30.938164+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T21:41:06.889633+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T21:41:42.497017+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-14T21:42:17.499531+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T21:42:52.992166+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T21:43:29.038801+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T21:44:07.124633+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T21:44:42.993405+00:00 | Mutt | Leon Thomas | source:amperwave-api
2026-04-14T21:45:18.766759+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T21:45:55.233068+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T21:46:32.608463+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T21:47:08.895387+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T21:48:08.189239+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-14T21:48:44.104414+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:49:41.258393+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:50:16.944119+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:51:16.005901+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:51:51.328236+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:52:45.540200+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:53:23.140069+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:54:20.697312+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:55:00.112379+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:55:35.825314+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:56:11.462313+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:56:46.911797+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:57:21.899900+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:57:57.609129+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:58:32.807208+00:00 | Omg | Usher | source:amperwave-api
2026-04-14T21:59:08.626535+00:00 | Arcade | Duncan Laurence | source:amperwave-api
2026-04-14T21:59:43.815565+00:00 | Arcade | Duncan Laurence | source:amperwave-api
2026-04-14T22:00:21.238154+00:00 | Arcade | Duncan Laurence | source:amperwave-api
2026-04-14T22:00:58.513923+00:00 | Arcade | Duncan Laurence | source:amperwave-api
2026-04-14T22:01:59.755533+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:02:35.344399+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:03:36.037557+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T22:04:34.116811+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:05:14.208733+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:06:14.291403+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:06:51.466421+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:07:26.165353+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:08:01.161744+00:00 | Starboy | The Weeknd | source:amperwave-api
2026-04-14T22:08:36.394501+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:09:26.989732+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:10:03.533437+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:10:38.726884+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:11:14.026071+00:00 | Ordinary | Alex Warren | source:amperwave-api
2026-04-14T22:11:49.251372+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:12:24.317163+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:12:59.000169+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:13:34.349045+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:14:09.284485+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:14:44.244355+00:00 | Locked Out Of Heaven | Bruno Mars | source:amperwave-api
2026-04-14T22:15:19.075664+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:15:54.737739+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:16:31.124209+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:17:09.323338+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:18:02.927313+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:18:38.548188+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-14T22:19:13.712850+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:20:15.521670+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:21:14.655899+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:21:50.052528+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:22:25.269289+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:23:19.805322+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:23:55.841799+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:24:30.811892+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:25:05.660290+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:25:40.486350+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:26:16.249054+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:26:51.925410+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:27:26.960410+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:28:02.831993+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:28:39.027643+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:29:15.756282+00:00 | Choosin Texas | Ella Langley | source:amperwave-api
2026-04-14T22:29:50.928071+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:30:28.629454+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:31:26.683245+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T22:32:04.780776+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T22:32:39.885330+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T22:33:39.560486+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T22:34:14.912298+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T22:34:51.225904+00:00 | Heat Waves | Glass Animals | source:amperwave-api
2026-04-14T22:35:26.421259+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T22:36:27.062053+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T22:37:03.996349+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T22:37:58.846237+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T22:38:37.121679+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T22:39:31.243339+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T22:40:06.230062+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T22:40:42.443721+00:00 | The Fate Of Ophelia | Taylor Swift | source:amperwave-api
2026-04-14T22:41:17.845047+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:41:52.903243+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:42:27.665299+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:43:03.034524+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:43:38.707305+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:44:14.358196+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-14T22:44:51.564292+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T22:45:27.477969+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T22:46:23.797283+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T22:47:01.197181+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-14T22:47:56.942548+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:48:33.469117+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:49:25.360765+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:50:06.274157+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:51:06.598918+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:51:42.532713+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:52:40.628993+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:53:17.126126+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:53:52.771312+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:54:45.016893+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:55:20.709052+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:55:56.541191+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:56:31.369924+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:57:07.827608+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-14T22:57:43.243298+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T22:58:18.415023+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T22:58:53.890331+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T22:59:29.169457+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T23:00:04.332338+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T23:00:40.293492+00:00 | Wheres My Husband | Raye | source:amperwave-api
2026-04-14T23:01:28.251074+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:02:05.551949+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:03:06.526271+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:03:43.264441+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:04:18.571613+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-14T23:05:18.827913+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-14T23:05:55.364406+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-14T23:06:31.101678+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-14T23:07:06.386821+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-14T23:07:59.892070+00:00 | Paparazzi | Lady Gaga | source:amperwave-api
2026-04-14T23:08:35.834369+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T23:09:33.765947+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T23:10:10.457092+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T23:10:45.424375+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T23:11:21.305354+00:00 | Too Sweet | Hozier | source:amperwave-api
2026-04-14T23:11:56.583189+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:12:32.237811+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:13:07.178915+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:13:43.122027+00:00 | So Easy | Olivia Dean | source:amperwave-api
2026-04-14T23:14:18.285488+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:14:53.682527+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:15:28.689699+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:16:05.942102+00:00 | Fever Dream | Alex Warren | source:amperwave-api
2026-04-14T23:16:41.730379+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:17:25.639225+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:18:02.045252+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:18:59.439241+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:19:36.147933+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:20:34.768594+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:21:13.579886+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:22:13.482636+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:22:48.760343+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:23:42.657817+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:24:18.629725+00:00 | Wow | Post Malone | source:amperwave-api
2026-04-14T23:25:16.344735+00:00 | Apt | Rose Ft Bruno Mars | source:amperwave-api
2026-04-14T23:25:52.919261+00:00 | Apt | Rose Ft Bruno Mars | source:amperwave-api
2026-04-14T23:26:28.348180+00:00 | Apt | Rose Ft Bruno Mars | source:amperwave-api
2026-04-14T23:27:03.517525+00:00 | Apt | Rose Ft Bruno Mars | source:amperwave-api
2026-04-14T23:27:38.404331+00:00 | Apt | Rose Ft Bruno Mars | source:amperwave-api
2026-04-14T23:28:13.528108+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T23:28:48.992110+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T23:29:24.336934+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T23:29:59.595709+00:00 | Yukon [Remix] | Justin Bieber | source:amperwave-api
2026-04-14T23:30:35.377066+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T23:31:10.864944+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T23:31:49.086280+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T23:32:27.238108+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T23:33:04.045172+00:00 | Stateside [Remix] | Pink Pantheress Ft Zara Larson | source:amperwave-api
2026-04-14T23:34:01.258748+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:34:37.913051+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:35:36.880939+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:36:12.798037+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-14T23:36:47.939963+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:37:23.568304+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:37:59.399117+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:38:46.997900+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:39:22.684813+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:39:57.838057+00:00 | The Hills | The Weeknd | source:amperwave-api
2026-04-14T23:40:51.920668+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:41:28.488829+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:42:03.990236+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:42:39.091775+00:00 | When Did You Get Hot | Sabrina Carpenter | source:amperwave-api
2026-04-14T23:43:14.616701+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:43:49.806842+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:44:24.538731+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:45:00.663153+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:45:37.655327+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:46:14.528709+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:46:51.201112+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:47:27.376899+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:48:03.025259+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:48:57.605062+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:49:34.008585+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:50:09.347205+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:50:44.712737+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:51:20.761025+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:51:55.915796+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:52:32.378323+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:53:07.878900+00:00 | Die On This Hill | Sienna Spiro | source:amperwave-api
2026-04-14T23:53:58.753261+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T23:54:34.702242+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T23:55:30.880911+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T23:56:06.529686+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-14T23:56:41.835188+00:00 | Dtmf | Bad Bunny | source:amperwave-api
