2026-04-15T00:00:17.223100+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:21:50.308350+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T21:22:35.756801+00:00 | Where Is My Husband! | Raye | source:amperwave-api
2026-04-15T21:23:17.765129+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-15T21:24:06.120131+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-15T21:24:47.231259+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-15T21:25:31.719960+00:00 | Nice To Meet You | Myles Smith | source:amperwave-api
2026-04-15T21:26:12.369143+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T21:26:56.878274+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T21:27:35.933407+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T21:28:15.286722+00:00 | Stateside | Pink Pantheress | source:amperwave-api
2026-04-15T21:28:59.692725+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:29:40.173354+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:30:28.697244+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:31:12.472740+00:00 | Beautiful Things | Benson Boone | source:amperwave-api
2026-04-15T21:32:57.637770+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:33:39.651945+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:34:19.307224+00:00 | Yukon | Justin Bieber | source:amperwave-api
2026-04-15T21:34:58.695817+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:35:41.627648+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:36:22.405256+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:37:04.510212+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:37:43.506968+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:38:24.283430+00:00 | Pink Pony Club | Chappell Roan | source:amperwave-api
2026-04-15T21:39:05.441072+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:39:45.533864+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:40:26.143527+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:41:06.082516+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:41:45.213221+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:42:26.628721+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:43:05.360955+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:44:17.545957+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:44:57.622440+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:45:39.138752+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:46:18.191084+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:46:58.391017+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:48:15.209626+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:48:55.928298+00:00 | American Girls | Harry Styles | source:amperwave-api
2026-04-15T21:49:36.368261+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T21:50:15.418775+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T21:51:42.184550+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T21:52:18.365272+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T21:52:54.214340+00:00 | Cry For Me | The Weeknd | source:amperwave-api
2026-04-15T21:53:29.881621+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:54:07.548130+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:54:46.258923+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:55:27.123516+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:56:11.201257+00:00 | Back To Friends | Sombr | source:amperwave-api
2026-04-15T21:56:52.223821+00:00 | Thank U, Next | Ariana Grande | source:amperwave-api
2026-04-15T21:57:31.829690+00:00 | Thank U, Next | Ariana Grande | source:amperwave-api
2026-04-15T21:58:09.827331+00:00 | Thank U, Next | Ariana Grande | source:amperwave-api
2026-04-15T21:58:49.118455+00:00 | Thank U, Next | Ariana Grande | source:amperwave-api
2026-04-15T21:59:28.687721+00:00 | Thank U, Next | Ariana Grande | source:amperwave-api
2026-04-15T22:00:11.767291+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T22:00:52.957275+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T22:02:02.842698+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T22:02:44.966829+00:00 | Man I Need | Olivia Dean | source:amperwave-api
2026-04-15T22:03:28.104191+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T22:04:11.446133+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T22:04:51.642556+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T22:05:31.068041+00:00 | Stargazing | Myles Smith | source:amperwave-api
2026-04-15T22:06:14.916026+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T22:06:55.554777+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T22:07:38.360074+00:00 | Younger You | Miley Cyrus | source:amperwave-api
2026-04-15T22:08:20.474236+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:09:02.257797+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:09:45.348376+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:10:29.376872+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:11:12.581130+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:11:54.264514+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:12:35.994874+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:13:17.783872+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:13:59.555423+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:14:40.871345+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:15:18.988856+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:16:46.333549+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:17:29.769139+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:18:14.359787+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:18:54.091582+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:19:35.537992+00:00 | Opalite | Taylor Swift | source:amperwave-api
2026-04-15T22:20:15.743094+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:20:58.782221+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:21:43.173540+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:22:25.315334+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:23:06.830795+00:00 | I Just Might | Bruno Mars | source:amperwave-api
2026-04-15T22:23:49.033261+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-15T22:24:29.736288+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-15T22:25:10.130778+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-15T22:25:53.125455+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-15T22:26:36.213666+00:00 | Unwritten | Natasha Bedingfield | source:amperwave-api
2026-04-15T22:27:17.146917+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:28:24.979987+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:29:06.038114+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:29:48.806541+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:30:29.504512+00:00 | Folded | Kehlani | source:amperwave-api
2026-04-15T22:31:09.152785+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:31:52.647234+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:32:33.592209+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:33:14.527992+00:00 | End Of Beginning | Djo | source:amperwave-api
2026-04-15T22:33:56.126795+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T22:34:36.952577+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T22:35:17.193724+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T22:36:00.368948+00:00 | So Easy (To Fall In Love) | Olivia Dean | source:amperwave-api
2026-04-15T22:36:39.512556+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T22:37:22.228907+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T22:38:03.264044+00:00 | Greedy | Tate Mcrae | source:amperwave-api
2026-04-15T22:38:45.393211+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T22:39:27.244162+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T22:40:42.189852+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T22:41:19.542672+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T22:41:56.474696+00:00 | Die With A Smile | Bruno Mars | source:amperwave-api
2026-04-15T22:42:33.340452+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:43:09.121737+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:44:29.531440+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:45:06.097085+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:45:41.669871+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:46:18.139286+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:47:35.770052+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:48:11.132796+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:48:46.005458+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:49:21.452271+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:49:57.211200+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:50:33.441203+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:51:12.748882+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:51:50.660974+00:00 | Damn I Love Miami | Pitbull Ft Lil Jon | source:amperwave-api
2026-04-15T22:52:29.538582+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-15T22:53:08.647748+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-15T22:53:48.579247+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-15T22:54:29.581037+00:00 | A Bar Song | Shaboozy | source:amperwave-api
2026-04-15T22:55:11.144987+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:55:51.090352+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:56:29.951031+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:57:09.456435+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:57:49.452452+00:00 | Homewrecker | Sombr | source:amperwave-api
2026-04-15T22:58:59.734968+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T22:59:39.340178+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:00:20.808346+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:01:03.451665+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:01:45.223854+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:02:26.165396+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:03:06.869971+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:03:46.799545+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:04:25.165667+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:05:05.598311+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:05:48.945658+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:06:30.375478+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:07:09.918899+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:07:49.313124+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:08:29.168906+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:09:10.306116+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:10:38.098912+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:11:18.035911+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:11:58.124329+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:12:40.217774+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:13:19.482292+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:14:01.675431+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:14:40.267045+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:15:21.239916+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:16:01.933687+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:16:44.713003+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:17:24.183801+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:18:04.449499+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:18:44.074540+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:19:23.854608+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:20:03.854424+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:21:28.438527+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:22:09.483656+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:22:49.631488+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:23:31.995110+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:24:11.888202+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:24:52.552442+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:25:31.825531+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:26:13.223528+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:26:53.665250+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:27:34.214842+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:28:14.052635+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:28:53.051520+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:29:34.623061+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:30:16.040061+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:30:55.605351+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:31:38.928890+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:33:05.796608+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:33:45.069806+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:34:26.176140+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:35:07.387048+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:35:44.677370+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:37:14.416114+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:37:57.011544+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:38:36.832108+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:39:17.389144+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:39:56.715104+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:41:13.992656+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:41:53.070460+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:42:35.828143+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:43:16.249194+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:43:56.106889+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:44:35.805056+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:45:16.240586+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:45:54.692848+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:46:30.549602+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:47:06.460667+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:47:42.403414+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:48:18.347119+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:48:53.713029+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:49:31.296639+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:50:10.797674+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:50:53.878449+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:51:37.601974+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:52:21.431879+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:53:57.898681+00:00 | Im Good (Blue) | David Guetta | source:amperwave-api
2026-04-15T23:54:45.103659+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T23:55:25.189427+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T23:56:06.521721+00:00 | Silent Treatment | Freya Skye | source:amperwave-api
2026-04-15T23:56:46.614001+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:57:27.426925+00:00 | Swim | Bts | source:amperwave-api
2026-04-15T23:58:05.887659+00:00 | Swim | Bts | source:amperwave-api
