2026-04-15T00:00:18.965249+00:00 | Lady | Styx | source:amperwave-api
2026-04-15T21:26:15.211718+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:26:59.396460+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:27:38.190722+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:28:20.581063+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:29:02.601796+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:29:44.412687+00:00 | Foreplay Long Time | Boston | source:amperwave-api
2026-04-15T21:30:31.999809+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:31:16.794796+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:33:02.217507+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:33:42.770934+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:34:22.257165+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:35:01.692935+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:35:46.131216+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:36:26.817519+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:37:07.068226+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:37:47.664893+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:38:27.294233+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:39:09.493108+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:39:48.705977+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:40:29.834606+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:41:09.346845+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:41:48.465529+00:00 | Lunatic Fringe | Red Rider | source:amperwave-api
2026-04-15T21:42:29.745452+00:00 | Have You Ever Seen The Rain? | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T21:43:08.009382+00:00 | Have You Ever Seen The Rain? | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T21:44:21.954727+00:00 | Have You Ever Seen The Rain? | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T21:45:00.902961+00:00 | Have You Ever Seen The Rain? | Creedence Clearwater Revival | source:amperwave-api
2026-04-15T21:45:41.413819+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:46:21.052662+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:47:02.057227+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:48:19.493772+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:48:58.105890+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:49:38.596951+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:50:18.757316+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:51:44.169900+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:52:20.179502+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:52:56.128452+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:53:32.796279+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:54:09.846528+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:54:49.688358+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:55:31.776967+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:56:14.057421+00:00 | Crazy | Aerosmith | source:amperwave-api
2026-04-15T21:56:56.128250+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T21:57:34.544726+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T21:58:12.767924+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T21:58:52.254183+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T21:59:31.619188+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T22:00:16.816673+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T22:00:55.770223+00:00 | Message In A Bottle | Police | source:amperwave-api
2026-04-15T22:02:07.231475+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:02:48.730626+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:03:30.778349+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:04:14.485281+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:04:54.589086+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:05:35.588096+00:00 | Over The Mountain | Ozzy Osbourne | source:amperwave-api
2026-04-15T22:06:17.669620+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:06:59.016055+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:07:41.065055+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:08:24.902692+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:09:05.732402+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:09:49.322019+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:10:35.109800+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:11:15.619473+00:00 | (Dont Fear) The Reaper | Blue Oyster Cult | source:amperwave-api
2026-04-15T22:11:58.150732+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-15T22:12:39.903526+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-15T22:13:21.412728+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-15T22:14:02.520759+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-15T22:14:43.121753+00:00 | Sharp Dressed Man | Zz Top | source:amperwave-api
2026-04-15T22:16:08.896103+00:00 | Dust In The Wind | Kansas | source:amperwave-api
2026-04-15T22:16:50.246031+00:00 | Dust In The Wind | Kansas | source:amperwave-api
2026-04-15T22:17:34.980442+00:00 | Dust In The Wind | Kansas | source:amperwave-api
2026-04-15T22:18:18.051263+00:00 | Dust In The Wind | Kansas | source:amperwave-api
2026-04-15T22:18:56.375962+00:00 | Dust In The Wind | Kansas | source:amperwave-api
2026-04-15T22:19:39.082390+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:20:19.772259+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:21:03.710862+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:21:47.676257+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:22:28.972473+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:23:09.964273+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:23:51.947719+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:24:34.150593+00:00 | Smoke On The Water | Deep Purple | source:amperwave-api
2026-04-15T22:25:13.633831+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:25:57.677471+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:26:38.840983+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:27:20.793699+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:28:28.981229+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:29:08.313893+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:29:52.191689+00:00 | Freewill | Rush | source:amperwave-api
2026-04-15T22:30:33.538396+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:31:12.217792+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:31:56.692541+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:32:36.654248+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:33:18.485157+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:33:59.831876+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:34:40.039932+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:35:20.054900+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:36:03.469999+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:36:41.945365+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:37:25.110958+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:38:08.232961+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:38:49.294616+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:39:32.148512+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:40:44.545304+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:41:22.471623+00:00 | Kryptonite | 3 Doors Down | source:amperwave-api
2026-04-15T22:41:58.491980+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-15T22:42:34.912485+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-15T22:43:10.938165+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-15T22:44:32.069652+00:00 | I Love Rock N Roll | Joan Jett The Blackhearts | source:amperwave-api
2026-04-15T22:45:07.615575+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:45:43.563640+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:46:20.102912+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:47:37.637839+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:48:12.533480+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:48:47.513039+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:49:23.694758+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:49:58.895072+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:50:36.664111+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:51:15.611205+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:51:53.253134+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:52:33.245279+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:53:11.825038+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:53:51.799258+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:54:33.279878+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:55:14.224685+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:55:54.388217+00:00 | Aint Talkin Bout Love | Van Halen | source:amperwave-api
2026-04-15T22:56:33.682494+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T22:57:12.712752+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T22:57:52.201152+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T22:59:02.053981+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T22:59:42.730572+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T23:00:25.049751+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T23:01:06.865060+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T23:01:48.075935+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T23:02:30.255839+00:00 | Wherever I May Roam | Metallica | source:amperwave-api
2026-04-15T23:03:09.374921+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:03:49.460519+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:04:28.712487+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:05:09.881968+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:05:52.401562+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:06:33.640050+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:07:13.277156+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:07:52.805614+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:08:32.864670+00:00 | Come Sail Away | Styx | source:amperwave-api
2026-04-15T23:09:13.112787+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-15T23:10:41.001072+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-15T23:11:20.208362+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-15T23:12:01.146719+00:00 | Another One Bites The Dust | Queen | source:amperwave-api
2026-04-15T23:12:44.014934+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:13:23.100343+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:14:03.834771+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:14:44.062351+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:15:24.050806+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:16:06.542037+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:16:48.377264+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:17:27.553870+00:00 | Bennie And The Jets | Elton John | source:amperwave-api
2026-04-15T23:18:07.729879+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:18:47.184372+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:19:26.328163+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:20:08.249568+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:21:33.367961+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:22:12.319619+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:22:53.929073+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:23:34.485551+00:00 | Eminence Front | Who | source:amperwave-api
2026-04-15T23:24:15.096920+00:00 | No Rain | Blind Melon | source:amperwave-api
2026-04-15T23:24:55.069086+00:00 | No Rain | Blind Melon | source:amperwave-api
2026-04-15T23:25:35.772304+00:00 | No Rain | Blind Melon | source:amperwave-api
2026-04-15T23:26:16.001485+00:00 | No Rain | Blind Melon | source:amperwave-api
2026-04-15T23:26:56.401825+00:00 | No Rain | Blind Melon | source:amperwave-api
2026-04-15T23:27:36.311483+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:28:17.242129+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:28:55.751850+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:29:37.710037+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:30:20.709728+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:30:58.070905+00:00 | Highway To Hell | Ac/Dc | source:amperwave-api
2026-04-15T23:31:42.088632+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:33:08.289277+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:33:47.933763+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:34:30.181744+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:35:09.525000+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:35:46.972297+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:37:17.736629+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:38:00.895491+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:38:40.341094+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:39:20.024467+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:39:59.868741+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:41:16.350623+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:41:57.196588+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:42:38.954069+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:43:19.782794+00:00 | Run Like Hell | Pink Floyd | source:amperwave-api
2026-04-15T23:43:58.785718+00:00 | China Grove | Doobie Brothers | source:amperwave-api
2026-04-15T23:44:38.616313+00:00 | China Grove | Doobie Brothers | source:amperwave-api
2026-04-15T23:45:18.881749+00:00 | China Grove | Doobie Brothers | source:amperwave-api
2026-04-15T23:45:57.147839+00:00 | China Grove | Doobie Brothers | source:amperwave-api
2026-04-15T23:46:32.509538+00:00 | China Grove | Doobie Brothers | source:amperwave-api
2026-04-15T23:47:08.408762+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:47:44.284466+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:48:19.997234+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:48:55.632166+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:49:34.699477+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:50:13.772709+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:50:57.321749+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:51:43.053721+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:52:25.535741+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:54:08.905230+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:54:48.045456+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:55:28.910816+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:56:09.837781+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:56:50.135330+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:57:30.700855+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:58:08.007269+00:00 | Rock Of Ages | Def Leppard | source:amperwave-api
2026-04-15T23:58:48.156762+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
2026-04-15T23:59:28.166131+00:00 | Beast Of Burden | Rolling Stones | source:amperwave-api
