2026-04-13T00:00:33.210501+00:00 | Knockin On Heavens Door | Guns N Roses | source:amperwave-api
2026-04-13T19:31:13.979245+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:31:54.114088+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:32:29.164454+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:33:22.863740+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:34:03.209289+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:34:38.892599+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:35:13.893117+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:35:48.723946+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:36:24.073927+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:36:59.795894+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:37:34.914699+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:38:10.668761+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:38:45.891893+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:39:21.396269+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:39:56.866451+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:40:33.239196+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:41:08.080099+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:41:43.647039+00:00 | Let My Love Open The Door | Pete Townshend | source:amperwave-api
2026-04-13T19:42:30.506128+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-13T19:43:06.422700+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-13T19:43:41.088743+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-13T19:44:16.943140+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-13T19:44:53.892860+00:00 | Revolution | Beatles | source:amperwave-api
2026-04-13T19:45:54.223406+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:46:29.820068+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:47:04.857098+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:47:40.319292+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:48:15.356690+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:48:50.626319+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:49:27.208849+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:50:02.480618+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:51:01.463861+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:51:36.264804+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:52:11.358357+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:52:47.530042+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:53:23.362507+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:53:58.862445+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:54:33.951261+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:55:08.876952+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:55:43.980704+00:00 | You Got Lucky | Tom Petty The Heartbreakers | source:amperwave-api
2026-04-13T19:56:19.119543+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T19:56:54.022166+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T19:57:30.116345+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T19:58:29.568900+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T19:59:04.723692+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T19:59:40.334223+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T20:00:16.634038+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T20:00:51.999635+00:00 | Its A Long Way To The Top (If You Wanna Rock N Roll) | Ac/Dc | source:amperwave-api
2026-04-13T20:01:27.103404+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:02:05.119739+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:02:43.618444+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:03:43.012454+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:04:19.638711+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:05:20.527352+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:05:59.313515+00:00 | With Or Without You | U2 | source:amperwave-api
2026-04-13T20:07:00.469836+00:00 | Desire | U2 | source:amperwave-api
2026-04-13T20:07:42.501873+00:00 | Desire | U2 | source:amperwave-api
2026-04-13T20:08:17.386910+00:00 | Desire | U2 | source:amperwave-api
2026-04-13T20:08:52.991436+00:00 | Desire | U2 | source:amperwave-api
2026-04-13T20:09:27.870640+00:00 | Desire | U2 | source:amperwave-api
2026-04-13T20:10:03.986366+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:10:39.654623+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:11:15.697828+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:11:51.677035+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:12:27.407386+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:13:03.160666+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:13:38.803264+00:00 | I Still Havent Found What Im Looking For | U2 | source:amperwave-api
2026-04-13T20:14:29.893437+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-13T20:15:04.868259+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-13T20:15:39.577023+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-13T20:16:18.529577+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-13T20:16:53.559535+00:00 | Dance The Night Away | Van Halen | source:amperwave-api
2026-04-13T20:17:50.099557+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:18:29.841070+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:19:05.333503+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:19:43.910161+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:20:19.584673+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:21:20.688989+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:21:56.930891+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:22:53.884935+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:23:34.652132+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:24:09.914726+00:00 | Layla | Derek The Dominos | source:amperwave-api
2026-04-13T20:24:45.060985+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:25:20.554474+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:25:56.016879+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:26:31.345951+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:27:07.117605+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:27:42.553239+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:28:17.274704+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:28:53.141895+00:00 | Pour Some Sugar On Me | Def Leppard | source:amperwave-api
2026-04-13T20:29:28.166476+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:30:28.641853+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:31:05.334824+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:31:40.873914+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:32:17.801355+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:32:53.226153+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:33:53.254939+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:34:29.067652+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:35:05.050104+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:35:41.394530+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:36:16.555369+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:37:12.297045+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:37:50.524987+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:38:26.613765+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:39:02.129772+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:39:38.083753+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:40:13.808698+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:40:49.117137+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:41:25.647085+00:00 | December | Collective Soul | source:amperwave-api
2026-04-13T20:42:01.531205+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:42:37.224755+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:43:12.670095+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:43:47.568765+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:44:22.436107+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:44:58.173835+00:00 | Start Me Up | Rolling Stones | source:amperwave-api
2026-04-13T20:45:33.639755+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:46:30.471293+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:47:05.900579+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:47:41.166916+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:48:16.830706+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:48:53.626321+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:49:54.375848+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:50:31.532104+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:51:31.373827+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:52:07.769194+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:52:42.720957+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:53:17.893093+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:53:53.158865+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:54:48.344613+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:55:22.811294+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:55:57.491320+00:00 | Renegade | Styx | source:amperwave-api
2026-04-13T20:56:33.628365+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T20:57:15.488727+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T20:57:50.954324+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T20:58:26.711117+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T20:59:01.930850+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T20:59:38.302768+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T21:00:14.780972+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T21:00:50.963324+00:00 | Bark At The Moon | Ozzy Osbourne | source:amperwave-api
2026-04-13T21:01:26.577404+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:02:24.275979+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:03:00.840506+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:03:36.826169+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:04:17.068505+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:04:53.167436+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:05:28.996364+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:06:06.379725+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:06:42.270184+00:00 | Sultans Of Swing | Dire Straits | source:amperwave-api
2026-04-13T21:07:43.974405+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:08:19.820830+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:09:56.283744+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:10:32.549004+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:11:12.459090+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:11:47.876312+00:00 | Separate Ways (Worlds Apart | Journey | source:amperwave-api
2026-04-13T21:12:22.984584+00:00 | Low Rider | War | source:amperwave-api
2026-04-13T21:12:58.787539+00:00 | Low Rider | War | source:amperwave-api
2026-04-13T21:13:34.745039+00:00 | Low Rider | War | source:amperwave-api
2026-04-13T21:14:09.874836+00:00 | Low Rider | War | source:amperwave-api
2026-04-13T21:14:45.485917+00:00 | Low Rider | War | source:amperwave-api
2026-04-13T21:15:21.093820+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-13T21:15:57.226813+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-13T21:16:33.317367+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-13T21:17:08.779360+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-13T21:17:47.266422+00:00 | Shakin | Eddie Money | source:amperwave-api
2026-04-13T21:18:32.663762+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:19:11.681241+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:20:13.325452+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:20:49.063830+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:21:24.737351+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:22:02.220025+00:00 | Boulevard Of Broken Dreams | Green Day | source:amperwave-api
2026-04-13T21:22:37.825786+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:23:13.145485+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:24:08.005167+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:24:43.911953+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:25:30.737119+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:26:06.829726+00:00 | Just What I Needed | Cars | source:amperwave-api
2026-04-13T21:27:08.586271+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:27:44.381400+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:28:19.944841+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:28:55.674805+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:29:31.729193+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:30:09.434865+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:30:46.705266+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:31:23.242340+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:31:59.857784+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:32:35.458391+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:33:10.529404+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:33:46.987269+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:34:31.070303+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:35:07.412876+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:35:43.326395+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:36:19.955986+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:36:55.499120+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:37:56.257119+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:38:31.963849+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:39:07.805289+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:39:44.878730+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:40:24.464314+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:41:20.816050+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:41:57.534684+00:00 | November Rain | Guns N Roses | source:amperwave-api
2026-04-13T21:42:57.298750+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-13T21:43:32.436640+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-13T21:44:08.712966+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
2026-04-13T21:44:44.189243+00:00 | All Along The Watchtower | Jimi Hendrix | source:amperwave-api
